_id,ine,equipe,cnes,usf,endereco,especialidade,consultas,tipo,procedimentos,atencao,periodo
465,2238241,Córrego do Jenipapo III ESB,6362508,US 352 USF UPINHA 24H DR HELIO MENDONCA COR DO JENIPAPO,"RUA: DA RECUPERAÇÃO, 6429, CORREGO DO JENIPAPO CEP:52091-023","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1306,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2727,Atenção Básica,Janeiro a Dezembro 2023
466,1824759,Alto José do Pinho I ESB,7415788,US 394 USF UPINHA 24H DR MOACYR ANDRE GOMES,"AV: NORTE MIGUEL ARRAES DE ALENCAR, 5400, CASA AMARELA, CEP: 52280-680","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",855,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2368,Atenção Básica,Janeiro a Dezembro 2023
467,1817671,Morro da Conceição II ESB,7415788,US 394 USF UPINHA 24H DR MOACYR ANDRE GOMES,"AV: NORTE MIGUEL ARRAES DE ALENCAR, 5400, CASA AMARELA, CEP: 52280-680","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",935,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1494,Atenção Básica,Janeiro a Dezembro 2023
468,1817469,Vasco da Gama III ESB,7415788,US 394 USF UPINHA 24H DR MOACYR ANDRE GOMES,"AV: NORTE MIGUEL ARRAES DE ALENCAR, 5400, CASA AMARELA, CEP: 52280-680","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",309,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",836,Atenção Básica,Janeiro a Dezembro 2023
469,1745026,Córrego do Euclides I ESB,7563736,US 397 USF UPINHA DIA CORREGO DO EUCLIDES,"RUA:CORREGO DO EUCLIDES ,309,ALTO JOSE BONIFACIO CEP:52080-001 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",731,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1083,Atenção Básica,Janeiro a Dezembro 2023
470,1824848,Córrego do Euclides II ESB,7563736,US 397 USF UPINHA DIA CORREGO DO EUCLIDES,"RUA:CORREGO DO EUCLIDES ,309,ALTO JOSE BONIFACIO CEP:52080-001 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1994,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2664,Atenção Básica,Janeiro a Dezembro 2023
471,2130270,Córrego do Euclides III ESB,7563736,US 397 USF UPINHA DIA CORREGO DO EUCLIDES,"RUA:CORREGO DO EUCLIDES ,309,ALTO JOSE BONIFACIO CEP:52080-001 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1528,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1768,Atenção Básica,Janeiro a Dezembro 2023
472,1815873,Brejo de Beberibe I ESB,7845367,US 400 USF UPINHA DIA DOM HELDER,"RUA GRIJALVA COSTA, S/N.BREJO DE BEBERIBE CEP:52171-011 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",588,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1092,Atenção Básica,Janeiro a Dezembro 2023
473,1815725,Vasco da Gama II ESB,7845367,US 400 USF UPINHA DIA DOM HELDER,"RUA GRIJALVA COSTA, S/N.BREJO DE BEBERIBE CEP:52171-011 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",962,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2247,Atenção Básica,Janeiro a Dezembro 2023
474,1816128,Nova Descoberta III ESB,7845367,US 400 USF UPINHA DIA DOM HELDER,"RUA GRIJALVA COSTA, S/N.BREJO DE BEBERIBE CEP:52171-011 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",955,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1979,Atenção Básica,Janeiro a Dezembro 2023
475,1757180,Tres Carneiros I ESB,2062,US 172 PSF TRES CARNEIROS,RUA IBITIARA. 154. COHAB CEP:51330-240,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",212,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",390,Atenção Básica,Janeiro a Dezembro 2023
476,1794744,Tres Carneiros II ESB,2062,US 172 PSF TRES CARNEIROS,RUA IBITIARA. 154. COHAB CEP:51330-240,"Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",152,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",136,Atenção Básica,Janeiro a Dezembro 2023
477,2272172,UR 04/05 I ESB,22454,US 228 PSF UPINHA DIA DES JOSE MANOEL DE FREITAS UR 4UR 5,"RUA CAPITAO VICENTE CURADO, 33,COHAB CEP:51300-010","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",1010,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3339,Atenção Básica,Janeiro a Dezembro 2023
478,1773720,UR 04/05 II ESB,22454,US 228 PSF UPINHA DIA DES JOSE MANOEL DE FREITAS UR 4UR 5,"RUA CAPITAO VICENTE CURADO, 33,COHAB CEP:51300-010","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",630,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",689,Atenção Básica,Janeiro a Dezembro 2023
479,1794345,UR 04/05 III ESB,22454,US 228 PSF UPINHA DIA DES JOSE MANOEL DE FREITAS UR 4UR 5,"RUA CAPITAO VICENTE CURADO, 33,COHAB CEP:51300-010","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",427,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",761,Atenção Básica,Janeiro a Dezembro 2023
480,2400693,UR 04/05 IV ESB,22454,US 228 PSF UPINHA DIA DES JOSE MANOEL DE FREITAS UR 4UR 5,"RUA CAPITAO VICENTE CURADO, 33,COHAB CEP:51300-010","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",94,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",178,Atenção Básica,Janeiro a Dezembro 2023
481,1789678,UR - 10 - VILA 27 DE ABRIL ESB,22462,US 229 PSF UR 10,"AV MONTE ALEGRE, 132,UR 10, CEP:51340-080","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",833,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1163,Atenção Básica,Janeiro a Dezembro 2023
482,2400731,UR - 10 II ESB,22462,US 229 PSF UR 10,"AV MONTE ALEGRE, 132,UR 10, CEP:51340-080","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",31,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",35,Atenção Básica,Janeiro a Dezembro 2023
483,1857541,Lagoa Encantada Alto Asa Branca ESB,22470,US 230 PSF LAGOA ENCANTADA,"AV BENIGNO JORDAO DE VASCONCELOS,S/N.COHAB CEP:51280-400 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal","","Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",,Atenção Básica,Janeiro a Dezembro 2023
484,2302357,Lagoa Encantada II ESB,22470,US 230 PSF LAGOA ENCANTADA,"AV BENIGNO JORDAO DE VASCONCELOS,S/N.COHAB CEP:51280-400 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",299,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",246,Atenção Básica,Janeiro a Dezembro 2023
485,2272156,UR 12/05 I ESB,22489,US 250 PSF UR12 UR5 3 ETAPA,"RUA FRANCISCO MIRANDA, 16,COHAB CEP:51330-471","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",922,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",2855,Atenção Básica,Janeiro a Dezembro 2023
486,1791486,UR 02 I ESB,26352,US 267 PSF UR 2,"AV SANTA FE,240,COHAB, CEP:51340-240","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",862,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1641,Atenção Básica,Janeiro a Dezembro 2023
487,1889281,Monte Verde II ESB,26387,US 270 PSF MONTE VERDE,"AV CHAPADA DO ARARIPE. 116, COHAB,CEP;51340-255 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",994,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",3039,Atenção Básica,Janeiro a Dezembro 2023
488,2039079,Vila dos Milagres I ESB,29041,US 281 PSF VILA DOS MILAGRES,"RUA DAS FLORES, 60, COHAB. CEP:51270-100","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal","","Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",,Atenção Básica,Janeiro a Dezembro 2023
489,2272210,Vila das Aeromoças I ESB,29068,US 282 PSF VILA DAS AEROMOCAS,"RUA AIQUARA,25, COHAB. CEP:51320-670","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",359,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",414,Atenção Básica,Janeiro a Dezembro 2023
490,1845764,Vila das Aeromoças II ESB,29068,US 282 PSF VILA DAS AEROMOCAS,"RUA AIQUARA,25, COHAB. CEP:51320-670","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",210,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",387,Atenção Básica,Janeiro a Dezembro 2023
491,2400707,Vila das Aeromoças III ESB,29068,US 282 PSF VILA DAS AEROMOCAS,"RUA AIQUARA,25, COHAB. CEP:51320-670","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",92,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",312,Atenção Básica,Janeiro a Dezembro 2023
492,2400715,Vila das Aeromoças IV ESB,29068,US 282 PSF VILA DAS AEROMOCAS,"RUA AIQUARA,25, COHAB. CEP:51320-670","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",174,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",586,Atenção Básica,Janeiro a Dezembro 2023
493,1889338,27 de Novembro I ESB,2752824,US 289 PSF JOSUE DE CASTRO,"AV CORACAO DE JESUS, S/N, COHAB CEP: 51345-205","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",806,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1220,Atenção Básica,Janeiro a Dezembro 2023
494,1839586,27 de Novembro III ESB,2752824,US 289 PSF JOSUE DE CASTRO,"AV CORACAO DE JESUS, S/N, COHAB CEP: 51345-205","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",823,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1699,Atenção Básica,Janeiro a Dezembro 2023
495,2400677,27 de Novembro V ESB,2752824,US 289 PSF JOSUE DE CASTRO,"AV CORACAO DE JESUS, S/N, COHAB CEP: 51345-205","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",239,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",604,Atenção Básica,Janeiro a Dezembro 2023
496,1846671,Jordao Alto I ESB,3153460,US 298 PSF JORDAO ALTO,"AV DONA CARENTINA, S/N,JORDAO ALTO.CEP:51260-040 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",252,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",513,Atenção Básica,Janeiro a Dezembro 2023
497,1846817,Jordao Alto II ESB,3153460,US 298 PSF JORDAO ALTO,"AV DONA CARENTINA, S/N,JORDAO ALTO.CEP:51260-040 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",230,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",576,Atenção Básica,Janeiro a Dezembro 2023
498,1846957,Jordao Baixo I ESB,3153479,US 299 PSF JORDAO BAIXO,"RUA JOSE MARTORANO, 100,JORDAO BAIXO CEP:51260-760 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",709,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1270,Atenção Básica,Janeiro a Dezembro 2023
499,1847112,Jordao Baixo II ESB,3153479,US 299 PSF JORDAO BAIXO,"RUA JOSE MARTORANO, 100,JORDAO BAIXO CEP:51260-760 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",568,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1391,Atenção Básica,Janeiro a Dezembro 2023
500,2400774,Jordao Baixo III ESB,3153479,US 299 PSF JORDAO BAIXO,"RUA JOSE MARTORANO, 100,JORDAO BAIXO CEP:51260-760 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",165,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",405,Atenção Básica,Janeiro a Dezembro 2023
501,2113597,Alto da Bela Vista I ESB,3380300,US 317 PSF ALTO DA BELA VISTA,"RUA DERMEVAL LOBAO, 672, IBURA,CEP:51240-390 ","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",754,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1333,Atenção Básica,Janeiro a Dezembro 2023
502,1847805,Vila do SESI II ESB,3470253,US 312 PSF VILA DO SESI,"RUA PROF FERNANDO MOTA, 217,IBURACEP: 51230-250","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",356,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",580,Atenção Básica,Janeiro a Dezembro 2023
503,1847988,Vila do SESI III ESB,3470253,US 312 PSF VILA DO SESI,"RUA PROF FERNANDO MOTA, 217,IBURACEP: 51230-250","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal","","Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",,Atenção Básica,Janeiro a Dezembro 2023
504,2400766,Vila do SESI IV ESB,3470253,US 312 PSF VILA DO SESI,"RUA PROF FERNANDO MOTA, 217,IBURACEP: 51230-250","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",64,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",75,Atenção Básica,Janeiro a Dezembro 2023
505,1856294,UR-3 I ESB,3562638,US 315 PSF UR 3,"AV ENGENHO BABILONIA, 168, COHAB CEP:51270-080","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",372,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",699,Atenção Básica,Janeiro a Dezembro 2023
506,2400758,UR-3 II ESB,3562638,US 315 PSF UR 3,"AV ENGENHO BABILONIA, 168, COHAB CEP:51270-080","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",289,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",366,Atenção Básica,Janeiro a Dezembro 2023
507,1847651,Zumbi do Pacheco II ESB,3569322,US 313 PSF TRES CARNEIROS DE BAIXO ZUMBI DO PACHECO,"AV CAMPO VERDE. S/NIBURA,CEP:51330-430","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal","","Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",,Atenção Básica,Janeiro a Dezembro 2023
508,1856154,Rio da Prata I ESB,3639827,US 154 USF RIO PAJEU,"RUA RIO PAJEU,S/N,IBURA, CEP:51230-360","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",509,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1385,Atenção Básica,Janeiro a Dezembro 2023
509,2272180,Rio da Prata II ESB,3639827,US 154 USF RIO PAJEU,"RUA RIO PAJEU,S/N,IBURA, CEP:51230-360","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",441,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",1556,Atenção Básica,Janeiro a Dezembro 2023
510,1856227,Rio da Parta III ESB,3639827,US 154 USF RIO PAJEU,"RUA RIO PAJEU,S/N,IBURA, CEP:51230-360","Cirurgião(ã) Dentista, Auxiliar de Saúde Bucal, Técnico(a) de Saúde Bucal",247,"Consulta Médica, Consulta Enfermagem, Consulta Odontológica, Distribuição e Administração de Medicamentos, Vacinas, Curativos, Testes Rápidos, Procedimentos Odontológicos",481,Atenção Básica,Janeiro a Dezembro 2023
